id,timestamp,time,open,high,low,close,volume,spread
117,2002-03-31,00:00:00,0.8716,0.8859,0.8714,0.8785,,
118,2002-04-07,00:00:00,0.8791,0.885,0.8733,0.8809,,
119,2002-04-14,00:00:00,0.8797,0.8929,0.8788,0.8922,,
120,2002-04-21,00:00:00,0.8894,0.9026,0.8858,0.9015,,
121,2002-04-28,00:00:00,0.9013,0.9178,0.8988,0.9173,,
122,2002-05-05,00:00:00,0.9164,0.9193,0.9036,0.914,,
123,2002-05-12,00:00:00,0.9129,0.9224,0.8994,0.9211,,
124,2002-05-19,00:00:00,0.9206,0.928,0.9161,0.9203,,
125,2002-05-26,00:00:00,0.9205,0.9416,0.9182,0.9337,,
126,2002-06-02,00:00:00,0.933,0.949,0.9302,0.9426,,
127,2002-06-09,00:00:00,0.9431,0.9524,0.9387,0.9454,,
128,2002-06-16,00:00:00,0.9451,0.9722,0.9411,0.9705,,
129,2002-06-23,00:00:00,0.9699,0.9992,0.9661,0.9911,,
130,2002-06-30,00:00:00,0.9914,0.9973,0.9714,0.973,,
131,2002-07-07,00:00:00,0.9745,0.9971,0.9741,0.9906,,
132,2002-07-14,00:00:00,0.9916,1.021,0.9913,1.0117,,
133,2002-07-21,00:00:00,1.0112,1.0135,0.9844,0.9859,,
134,2002-07-28,00:00:00,0.9873,0.9919,0.9726,0.9859,,
135,2002-08-04,00:00:00,0.9865,0.9876,0.9621,0.9698,,
136,2002-08-11,00:00:00,0.9702,0.9894,0.9689,0.987,,
137,2002-08-18,00:00:00,0.9844,0.9873,0.9664,0.9724,,
138,2002-08-25,00:00:00,0.9732,0.9888,0.9684,0.9815,,
139,2002-09-01,00:00:00,0.9824,0.9993,0.9796,0.9808,,
140,2002-09-08,00:00:00,0.9817,0.9844,0.9698,0.9713,,
141,2002-09-15,00:00:00,0.9708,0.9878,0.9608,0.9826,,
142,2002-09-22,00:00:00,0.9808,0.9859,0.9727,0.9792,,
143,2002-09-29,00:00:00,0.9811,0.9912,0.9781,0.9794,,
144,2002-10-06,00:00:00,0.9788,0.9931,0.9765,0.9875,,
145,2002-10-13,00:00:00,0.9874,0.9895,0.9697,0.9725,,
146,2002-10-20,00:00:00,0.9722,0.9803,0.9687,0.9763,,
147,2002-10-27,00:00:00,0.9762,1.0006,0.9725,0.9966,,
148,2002-11-03,00:00:00,0.9964,1.0154,0.9931,1.0134,,
149,2002-11-10,00:00:00,1.0127,1.0173,1.001,1.0098,,
150,2002-11-17,00:00:00,1.0102,1.0143,0.9961,0.9969,,
151,2002-11-24,00:00:00,0.9968,0.9971,0.9877,0.9938,,
152,2002-12-01,00:00:00,0.9928,1.0129,0.986,1.0091,,
153,2002-12-08,00:00:00,1.0101,1.0262,1.0059,1.0242,,
154,2002-12-15,00:00:00,1.023,1.0335,1.0194,1.0274,,
155,2002-12-22,00:00:00,1.0264,1.0447,1.0218,1.0443,,
156,2002-12-29,00:00:00,1.0419,1.0507,1.0335,1.0428,,
157,2003-01-05,00:00:00,1.042,1.0588,1.0359,1.0573,,
158,2003-01-12,00:00:00,1.0579,1.0682,1.0502,1.0673,,
159,2003-01-19,00:00:00,1.0658,1.0857,1.0631,1.0831,,
160,2003-01-26,00:00:00,1.0839,1.091,1.0722,1.0771,,
161,2003-02-02,00:00:00,1.0789,1.0938,1.0691,1.0821,,
162,2003-02-09,00:00:00,1.0817,1.0861,1.0664,1.0793,,
163,2003-02-16,00:00:00,1.0773,1.085,1.0664,1.0767,,
164,2003-02-23,00:00:00,1.0723,1.0839,1.0706,1.0806,,
165,2003-03-02,00:00:00,1.0779,1.1069,1.0768,1.1007,,
166,2003-03-09,00:00:00,1.1006,1.1087,1.0691,1.0748,,
167,2003-03-16,00:00:00,1.0783,1.0845,1.0502,1.0529,,
168,2003-03-23,00:00:00,1.0586,1.0805,1.0566,1.0781,,
169,2003-03-30,00:00:00,1.0797,1.0961,1.0684,1.0734,,
170,2003-04-06,00:00:00,1.0672,1.0832,1.0559,1.0756,,
171,2003-04-13,00:00:00,1.0745,1.0977,1.0717,1.0879,,
172,2003-04-20,00:00:00,1.0898,1.1051,1.0821,1.1037,,
173,2003-04-27,00:00:00,1.1037,1.1288,1.093,1.123,,
174,2003-05-04,00:00:00,1.1227,1.1541,1.1204,1.1489,,
175,2003-05-11,00:00:00,1.1531,1.1629,1.1371,1.1597,,
176,2003-05-18,00:00:00,1.1673,1.1846,1.1602,1.1842,,
177,2003-05-25,00:00:00,1.1832,1.1931,1.1691,1.1785,,
178,2003-06-01,00:00:00,1.172,1.189,1.1631,1.1701,,
179,2003-06-08,00:00:00,1.1708,1.1882,1.1659,1.1874,,
180,2003-06-15,00:00:00,1.1876,1.1932,1.1552,1.1605,,
181,2003-06-22,00:00:00,1.1579,1.1625,1.1399,1.1425,,
182,2003-06-29,00:00:00,1.143,1.1613,1.14,1.1494,,
183,2003-07-06,00:00:00,1.148,1.1484,1.1258,1.1281,,
184,2003-07-13,00:00:00,1.1289,1.1341,1.1112,1.1272,,
185,2003-07-20,00:00:00,1.125,1.1553,1.1242,1.1513,,
186,2003-07-27,00:00:00,1.1497,1.1543,1.1134,1.1276,,
187,2003-08-03,00:00:00,1.1284,1.143,1.1261,1.1307,,
188,2003-08-10,00:00:00,1.1306,1.1383,1.1218,1.1264,,
189,2003-08-17,00:00:00,1.1267,1.1272,1.0835,1.0887,,
190,2003-08-24,00:00:00,1.0869,1.1,1.0788,1.0985,,
191,2003-08-31,00:00:00,1.099,1.1114,1.0762,1.1112,,
192,2003-09-07,00:00:00,1.1098,1.1327,1.1047,1.1292,,
193,2003-09-14,00:00:00,1.1262,1.1394,1.1138,1.1384,,
194,2003-09-21,00:00:00,1.1452,1.1537,1.1414,1.1478,,
195,2003-09-28,00:00:00,1.1459,1.1771,1.1394,1.1582,,
196,2003-10-05,00:00:00,1.1574,1.1865,1.1531,1.1799,,
197,2003-10-12,00:00:00,1.1809,1.1819,1.1544,1.1679,,
198,2003-10-19,00:00:00,1.1704,1.186,1.1602,1.1786,,
199,2003-10-26,00:00:00,1.1773,1.1787,1.1563,1.1586,,
200,2003-11-02,00:00:00,1.1582,1.1623,1.1376,1.152,,
201,2003-11-09,00:00:00,1.1503,1.1806,1.1444,1.1784,,
202,2003-11-16,00:00:00,1.1814,1.1981,1.1724,1.1925,,
203,2003-11-23,00:00:00,1.1912,1.2019,1.1754,1.1998,,
204,2003-11-30,00:00:00,1.1988,1.2188,1.1935,1.2188,,
205,2003-12-07,00:00:00,1.2167,1.2309,1.2114,1.2276,,
206,2003-12-14,00:00:00,1.2133,1.2443,1.2132,1.2382,,
207,2003-12-21,00:00:00,1.2382,1.2473,1.235,1.2422,,
208,2003-12-28,00:00:00,1.2433,1.2649,1.2426,1.2596,,
209,2004-01-04,00:00:00,1.2609,1.287,1.256,1.282,,
210,2004-01-11,00:00:00,1.2842,1.2901,1.2351,1.2395,,
211,2004-01-18,00:00:00,1.2383,1.2779,1.2333,1.2586,,
212,2004-01-25,00:00:00,1.258,1.2665,1.235,1.2467,,
213,2004-02-01,00:00:00,1.2481,1.2727,1.2391,1.2705,,
214,2004-02-08,00:00:00,1.2619,1.2894,1.2606,1.2733,,
215,2004-02-15,00:00:00,1.2728,1.293,1.2493,1.2541,,
216,2004-02-22,00:00:00,1.2517,1.2716,1.2371,1.2495,,
217,2004-02-29,00:00:00,1.2481,1.2544,1.2056,1.2361,,
218,2004-03-07,00:00:00,1.2366,1.2463,1.2162,1.2221,,
219,2004-03-14,00:00:00,1.221,1.2438,1.2177,1.2283,,
220,2004-03-21,00:00:00,1.2274,1.2403,1.207,1.2123,,
221,2004-03-28,00:00:00,1.2118,1.2391,1.2046,1.2133,,
222,2004-04-04,00:00:00,1.2112,1.2221,1.1979,1.2091,,
223,2004-04-11,00:00:00,1.2086,1.21,1.1868,1.1999,,
224,2004-04-18,00:00:00,1.2016,1.2081,1.1778,1.1843,,
225,2004-04-25,00:00:00,1.1801,1.2016,1.1759,1.1986,,
226,2004-05-02,00:00:00,1.1996,1.2182,1.1875,1.1893,,
227,2004-05-09,00:00:00,1.1881,1.1945,1.177,1.189,,
228,2004-05-16,00:00:00,1.1891,1.2074,1.1878,1.1996,,
229,2004-05-23,00:00:00,1.1993,1.23,1.1932,1.2215,,
230,2004-05-30,00:00:00,1.224,1.2333,1.2136,1.2286,,
231,2004-06-06,00:00:00,1.23,1.2356,1.1965,1.2009,,
232,2004-06-13,00:00:00,1.1974,1.2174,1.1953,1.2142,,
233,2004-06-20,00:00:00,1.2144,1.2196,1.204,1.2181,,
234,2004-06-27,00:00:00,1.2178,1.2331,1.2066,1.2321,,
235,2004-07-04,00:00:00,1.2328,1.2426,1.2263,1.2418,,
236,2004-07-11,00:00:00,1.2411,1.2462,1.2299,1.2454,,
237,2004-07-18,00:00:00,1.2451,1.2464,1.2088,1.2095,,
238,2004-07-25,00:00:00,1.2103,1.2193,1.199,1.2019,,
239,2004-08-01,00:00:00,1.2069,1.2294,1.1968,1.2283,,
240,2004-08-08,00:00:00,1.2287,1.2381,1.2175,1.2377,,
241,2004-08-15,00:00:00,1.2379,1.2391,1.2278,1.2319,,
242,2004-08-22,00:00:00,1.2313,1.2322,1.2004,1.2015,,
243,2004-08-29,00:00:00,1.2012,1.2224,1.1986,1.2061,,
244,2004-09-05,00:00:00,1.2062,1.2311,1.2026,1.2269,,
245,2004-09-12,00:00:00,1.2268,1.2297,1.212,1.217,,
246,2004-09-19,00:00:00,1.2174,1.2364,1.2125,1.2276,,
247,2004-09-26,00:00:00,1.2283,1.2446,1.2246,1.2402,,
248,2004-10-03,00:00:00,1.2401,1.2435,1.2246,1.2408,,
249,2004-10-10,00:00:00,1.2417,1.2507,1.2224,1.2477,,
250,2004-10-17,00:00:00,1.2477,1.2692,1.2451,1.2686,,
251,2004-10-24,00:00:00,1.272,1.2844,1.2631,1.2787,,
252,2004-10-31,00:00:00,1.2818,1.298,1.2655,1.2974,,
253,2004-11-07,00:00:00,1.2969,1.3006,1.2848,1.297,,
254,2004-11-14,00:00:00,1.297,1.3076,1.2916,1.3054,,
255,2004-11-21,00:00:00,1.3039,1.3331,1.2975,1.3297,,
256,2004-11-28,00:00:00,1.328,1.3464,1.3229,1.3455,,
257,2004-12-05,00:00:00,1.3442,1.3471,1.3139,1.3212,,
258,2004-12-12,00:00:00,1.3196,1.3444,1.3195,1.3316,,
259,2004-12-19,00:00:00,1.3333,1.3553,1.3297,1.3528,,
260,2004-12-26,00:00:00,1.3527,1.367,1.3512,1.3562,,
261,2005-01-02,00:00:00,1.3562,1.3581,1.3024,1.3072,,
262,2005-01-09,00:00:00,1.3058,1.3294,1.3052,1.3095,,
263,2005-01-16,00:00:00,1.3109,1.3129,1.2922,1.3008,,
264,2005-01-23,00:00:00,1.3046,1.3126,1.2945,1.3056,,
265,2005-01-30,00:00:00,1.3012,1.3098,1.2864,1.2864,,
266,2005-02-06,00:00:00,1.2855,1.2909,1.2732,1.2865,,
267,2005-02-13,00:00:00,1.2881,1.3091,1.2877,1.3064,,
268,2005-02-20,00:00:00,1.3052,1.3276,1.3031,1.3243,,
269,2005-02-27,00:00:00,1.3238,1.328,1.3087,1.3241,,
270,2005-03-06,00:00:00,1.3236,1.3483,1.3177,1.3458,,
271,2005-03-13,00:00:00,1.3463,1.3479,1.3265,1.3321,,
272,2005-03-20,00:00:00,1.331,1.3318,1.2928,1.2956,,
273,2005-03-27,00:00:00,1.2962,1.306,1.2856,1.2908,,
274,2005-04-03,00:00:00,1.2885,1.2942,1.28,1.2918,,
275,2005-04-10,00:00:00,1.2926,1.3017,1.2767,1.29,,
276,2005-04-17,00:00:00,1.2918,1.3127,1.2876,1.3062,,
277,2005-04-24,00:00:00,1.3057,1.3063,1.2853,1.2874,,
278,2005-05-01,00:00:00,1.2862,1.2993,1.281,1.2838,,
279,2005-05-08,00:00:00,1.2816,1.2916,1.2604,1.2614,,
280,2005-05-15,00:00:00,1.2625,1.2694,1.2535,1.2551,,
281,2005-05-22,00:00:00,1.2543,1.2632,1.2493,1.258,,
282,2005-05-29,00:00:00,1.2538,1.2549,1.2158,1.2232,,
283,2005-06-05,00:00:00,1.2227,1.2356,1.2106,1.2122,,
284,2005-06-12,00:00:00,1.2109,1.2292,1.2016,1.2283,,
285,2005-06-19,00:00:00,1.2188,1.2244,1.1982,1.2095,,
286,2005-06-26,00:00:00,1.2099,1.2188,1.1933,1.1937,,
287,2005-07-03,00:00:00,1.1932,1.2042,1.1865,1.1975,,
288,2005-07-10,00:00:00,1.1967,1.2259,1.1955,1.2043,,
289,2005-07-17,00:00:00,1.2024,1.2257,1.1952,1.2058,,
290,2005-07-24,00:00:00,1.2053,1.2163,1.1963,1.2123,,
291,2005-07-31,00:00:00,1.2123,1.2405,1.2117,1.2376,,
292,2005-08-07,00:00:00,1.2337,1.2489,1.2314,1.2438,,
293,2005-08-14,00:00:00,1.2454,1.246,1.2125,1.2153,,
294,2005-08-21,00:00:00,1.2168,1.2344,1.2155,1.2281,,
295,2005-08-28,00:00:00,1.2284,1.2591,1.217,1.2515,,
296,2005-09-04,00:00:00,1.2534,1.2589,1.2374,1.2418,,
297,2005-09-11,00:00:00,1.2402,1.2417,1.2193,1.2239,,
298,2005-09-18,00:00:00,1.2163,1.2274,1.2033,1.2034,,
299,2005-09-25,00:00:00,1.2025,1.2093,1.1978,1.2064,,
300,2005-10-02,00:00:00,1.202,1.2209,1.19,1.2128,,
301,2005-10-09,00:00:00,1.2117,1.2156,1.1913,1.2074,,
302,2005-10-16,00:00:00,1.2078,1.2124,1.1875,1.1956,,
303,2005-10-23,00:00:00,1.1944,1.2174,1.1922,1.2066,,
304,2005-10-30,00:00:00,1.2063,1.2092,1.18,1.181,,
305,2005-11-06,00:00:00,1.1804,1.1834,1.1671,1.1738,,
306,2005-11-13,00:00:00,1.1718,1.1796,1.1638,1.1771,,
307,2005-11-20,00:00:00,1.178,1.1869,1.1685,1.1719,,
308,2005-11-27,00:00:00,1.1707,1.1904,1.166,1.171,,
309,2005-12-04,00:00:00,1.17,1.1853,1.1687,1.1815,,
310,2005-12-11,00:00:00,1.1788,1.2064,1.1784,1.2015,,
311,2005-12-18,00:00:00,1.2025,1.204,1.1801,1.1862,,
312,2005-12-25,00:00:00,1.186,1.1934,1.1778,1.1839,,
313,2006-01-01,00:00:00,1.1849,1.2182,1.1801,1.2143,,
314,2006-01-08,00:00:00,1.2143,1.2165,1.2007,1.2115,,
315,2006-01-15,00:00:00,1.2153,1.2176,1.204,1.2136,,
316,2006-01-22,00:00:00,1.2143,1.2324,1.2086,1.2097,,
317,2006-01-29,00:00:00,1.2104,1.2191,1.1967,1.2025,,
318,2006-02-05,00:00:00,1.2033,1.205,1.1892,1.1908,,
319,2006-02-12,00:00:00,1.1895,1.1955,1.1848,1.1932,,
320,2006-02-19,00:00:00,1.1925,1.1977,1.1863,1.1872,,
321,2006-02-26,00:00:00,1.1866,1.2055,1.1825,1.2037,,
322,2006-03-05,00:00:00,1.205,1.2095,1.1859,1.1916,,
323,2006-03-12,00:00:00,1.1913,1.2209,1.1911,1.219,,
324,2006-03-19,00:00:00,1.2176,1.2199,1.1951,1.204,,
325,2006-03-26,00:00:00,1.2039,1.2178,1.198,1.2116,,
326,2006-04-02,00:00:00,1.2119,1.2335,1.2031,1.2093,,
327,2006-04-09,00:00:00,1.2106,1.217,1.2065,1.2111,,
328,2006-04-16,00:00:00,1.2122,1.2396,1.2119,1.234,,
329,2006-04-23,00:00:00,1.2371,1.2643,1.2333,1.2635,,
330,2006-04-30,00:00:00,1.2629,1.2766,1.2555,1.2727,,
331,2006-05-07,00:00:00,1.2744,1.296,1.266,1.2926,,
332,2006-05-14,00:00:00,1.2947,1.2973,1.2692,1.2771,,
333,2006-05-21,00:00:00,1.2763,1.2895,1.2694,1.2737,,
334,2006-05-28,00:00:00,1.2732,1.2941,1.2718,1.2922,,
335,2006-06-04,00:00:00,1.2927,1.2981,1.2597,1.2642,,
336,2006-06-11,00:00:00,1.2615,1.2676,1.253,1.2647,,
337,2006-06-18,00:00:00,1.2649,1.2682,1.2478,1.251,,
338,2006-06-25,00:00:00,1.2506,1.2799,1.2501,1.279,,
339,2006-07-02,00:00:00,1.2788,1.2864,1.2705,1.281,,
340,2006-07-09,00:00:00,1.2813,1.282,1.2626,1.265,,
341,2006-07-16,00:00:00,1.2638,1.2708,1.2457,1.27,,
342,2006-07-23,00:00:00,1.2704,1.2775,1.2559,1.2762,,
343,2006-07-30,00:00:00,1.2765,1.2912,1.272,1.2874,,
344,2006-08-06,00:00:00,1.2884,1.2915,1.2715,1.2721,,
345,2006-08-13,00:00:00,1.2712,1.289,1.2694,1.2825,,
346,2006-08-20,00:00:00,1.2827,1.2942,1.2723,1.2754,,
347,2006-08-27,00:00:00,1.2761,1.2881,1.2749,1.2836,,
348,2006-09-03,00:00:00,1.2846,1.2877,1.265,1.2674,,
349,2006-09-10,00:00:00,1.2666,1.2756,1.263,1.2659,,
350,2006-09-17,00:00:00,1.2637,1.283,1.2629,1.2783,,
351,2006-09-24,00:00:00,1.2789,1.2819,1.2639,1.2673,,
352,2006-10-01,00:00:00,1.2683,1.2764,1.2574,1.2599,,
353,2006-10-08,00:00:00,1.2588,1.2612,1.2483,1.2512,,
354,2006-10-15,00:00:00,1.2501,1.2641,1.2488,1.2616,,
355,2006-10-22,00:00:00,1.2615,1.2749,1.2524,1.274,,
356,2006-10-29,00:00:00,1.273,1.2797,1.2677,1.2716,,
357,2006-11-05,00:00:00,1.2717,1.2899,1.2689,1.284,,
358,2006-11-12,00:00:00,1.2851,1.2878,1.2761,1.2828,,
359,2006-11-19,00:00:00,1.2825,1.3109,1.2797,1.3093,,
360,2006-11-26,00:00:00,1.3156,1.3347,1.3086,1.3336,,
361,2006-12-03,00:00:00,1.3362,1.3364,1.3189,1.3202,,
362,2006-12-10,00:00:00,1.3182,1.3291,1.3059,1.3079,,
363,2006-12-17,00:00:00,1.3082,1.3244,1.3051,1.3128,,
364,2006-12-24,00:00:00,1.3138,1.3205,1.3087,1.3198,,
365,2006-12-31,00:00:00,1.3189,1.3296,1.298,1.3001,,
366,2007-01-07,00:00:00,1.301,1.3051,1.2865,1.2922,,
367,2007-01-14,00:00:00,1.2927,1.2999,1.2895,1.296,,
368,2007-01-21,00:00:00,1.2956,1.3042,1.2876,1.2914,,
369,2007-01-28,00:00:00,1.2921,1.3062,1.2896,1.2959,,
370,2007-02-04,00:00:00,1.2955,1.3045,1.2911,1.3006,,
371,2007-02-11,00:00:00,1.3015,1.3171,1.2939,1.3136,,
372,2007-02-18,00:00:00,1.3154,1.3187,1.3079,1.3167,,
373,2007-02-25,00:00:00,1.3189,1.3258,1.3141,1.319,,
374,2007-03-04,00:00:00,1.3209,1.321,1.307,1.3116,,
375,2007-03-11,00:00:00,1.3117,1.3338,1.3109,1.3316,,
376,2007-03-18,00:00:00,1.3318,1.341,1.3268,1.3282,,
377,2007-03-25,00:00:00,1.3288,1.3399,1.3253,1.3354,,
378,2007-04-01,00:00:00,1.3372,1.3439,1.3318,1.3378,,
379,2007-04-08,00:00:00,1.3375,1.3552,1.3339,1.3527,,
380,2007-04-15,00:00:00,1.3566,1.3636,1.3525,1.359,,
381,2007-04-22,00:00:00,1.3604,1.3681,1.3541,1.3651,,
